00010077,2026-01-29 14:47:16.447
00010077,2026-01-29 14:47:16.448
00010077,2026-01-29 14:47:16.449
00010077,2026-01-29 14:47:16.449
00010077,2026-01-29 14:47:16.697
00010077,2026-01-29 14:47:16.697
00010077,2026-01-29 14:47:16.698
00010077,2026-01-29 14:47:16.699
00010077,2026-01-29 14:47:16.699
00010077,2026-01-29 14:47:16.946
00010077,2026-01-29 14:47:16.947
00010077,2026-01-29 14:47:16.948
00010077,2026-01-29 14:47:16.948
00010077,2026-01-29 14:47:16.949
00010077,2026-01-29 14:47:17.196
00010077,2026-01-29 14:47:17.197
00010077,2026-01-29 14:47:17.197
00010077,2026-01-29 14:47:17.197
00010077,2026-01-29 14:47:17.446
00010077,2026-01-29 14:47:17.447
00010077,2026-01-29 14:47:17.447
00010077,2026-01-29 14:47:17.448
00010077,2026-01-29 14:47:17.448
00010077,2026-01-29 14:47:17.696
00010077,2026-01-29 14:47:17.697
00010077,2026-01-29 14:47:17.698
00010077,2026-01-29 14:47:17.699
00010077,2026-01-29 14:47:17.948
00010077,2026-01-29 14:47:17.949
00010077,2026-01-29 14:47:17.951
00010077,2026-01-29 14:47:17.952
00010077,2026-01-29 14:47:17.952
00010077,2026-01-29 14:47:18.198
00010077,2026-01-29 14:47:18.200
00010077,2026-01-29 14:47:18.202
00010077,2026-01-29 14:47:18.206
00010077,2026-01-29 14:47:18.446
00010077,2026-01-29 14:47:18.697
00010077,2026-01-29 14:47:18.961
00010071,2026-01-29 14:47:18.964
00010077,2026-01-29 14:47:18.966
000061C4,2026-01-29 14:47:18.968
00010077,2026-01-29 14:47:19.198
00010071,2026-01-29 14:47:19.199
00010071,2026-01-29 14:47:19.201
000061C4,2026-01-29 14:47:20.206
